,text,sentiments
8904,This product is absolutely terrible and I'd never buy it again.,2
8905,"The product is not what I wanted, it's a waste of money.",2
8906,The service at the car wash was terrible. They didn't even clean the inside of the car.,2
8907,The food at this restaurant was absolutely terrible and the service was slow.,2
8908,Package delivery was left in the rain without waterproof covering. Contents ruined.,2
8909,I'm so angry with the long wait time.,2
8910,I can't believe how terrible the service was at that restaurant. The food was cold and the staff was rude.,2
8911,I'm extremely dissatisfied with the repair service. They overcharged me and didn't fix the problem properly.,2
8912,This is beyond disappointing. I expected so much more from this brand.,2
8913,The customer service was unhelpful and rude.,2
8914,"The new policy is a disaster, it's going to hurt a lot of people.",2
8915,The airline lost my luggage and the customer service was unhelpful.,2
8916,The product was so poorly made that it broke after two uses. I'm extremely disappointed.,2
8917,"The traffic in this city is awful, it's so slow and frustrating.",2
8918,The new policy is a complete disaster and needs to be changed immediately.,2
8919,This restaurant has terrible food and poor service. I won't be coming back.,2
8920,"The service at this restaurant was absolutely terrible. The food took forever to arrive and when it did, it was cold and unappetizing.",2
8921,I can’t believe how rude the staff was during checkout.,2
8922,The customer support was unresponsive and unhelpful.,2
8923,My flight was delayed five hours with no compensation. Absolutely unacceptable.,2
8924,I'm extremely disappointed with the quality of the product. It's nowhere near what was advertised.,2
8925,"The flight was delayed for three hours, and there were no updates from the staff. They were completely unresponsive.",2
8926,The restaurant was overcrowded and noisy. We couldn't even talk.,2
8927,"The customer rep was rude, and I felt like I was being ignored.",2
8928,"The product I bought was a nightmare. It malfunctioned on the first day, and the company was unhelpful.",2
8929,The product is terrible. Complete waste of money.,2
8930,I'm so frustrated with the traffic in this city.,2
8931,The new policy has been a disaster and has caused more problems than it solved.,2
8932,The speaker's arrogance and lack of preparation made the presentation a complete disaster.,2
8933,"This service was completely useless. I wasted an hour trying to figure out why it didn't work, and no one responded to my emails or calls.",2
8934,"I'm so unhappy with the product, it's a waste of money.",2
8935,"The food at the restaurant was inedible, and the service was terrible.",2
8936,"This book is dreadful. The plot is nonsensical, and the characters are completely unrelatable.",2
8937,The software crashes constantly and erased three hours of my work.,2
8938,"The airline lost my luggage, what a nightmare!",2
8939,The airline lost my luggage and the customer service was unhelpful.,2
8940,The product did not meet my expectations at all.,2
8941,I'm extremely unhappy with the quality of this product.,2
8942,"The noise level in the hostel was unbearable, I couldn't sleep.",2
8943,I'm extremely disappointed with the service I received.,2
8944,"I received the wrong item, and the customer service agent was not very informative.",2
8945,"The car broke down on a rainy night, and the repair costs were absurd.",2
8946,"The vacation was a disaster, nothing went as planned.",2
8947,The food was bad and the service was worse.,2
8948,"The hotel was not what I expected, was quite disappointed.",2
8949,"This place was horrible. The food was terrible, the service was slow, and the ambiance was awful.",2
8950,I absolutely hate this product. It's a complete waste of money.,2
8951,I can't believe how terrible this experience was. The staff was rude and unhelpful.,2
8952,"The food was inedible, I couldn't eat it.",2
8953,The flight was delayed 5 hours with no compensation. Complete nightmare.,2
8954,The software update caused more problems than it solved.,2
8955,The software update introduced new bugs and made the application less user-friendly.,2
8956,I received the wrong item again. This is the third time this has happened. I'm incredibly frustrated and disappointed.,2
8957,The new policy is a total disaster.,2
8958,"This restaurant's service was unacceptably slow, and the food arrived cold. Won't return.",2
8959,The food at this place is the worst I've ever had.,2
8960,I'm really disappointed with the quality of the product. It broke after just a few uses.,2
8961,"The customer service was abysmal, unhelpful and unfriendly.",2
8962,I'm so frustrated with this traffic.,2
8963,This product is the worst I've ever used. It broke within a week and the customer service was terrible.,2
8964,The customer service was unhelpful and rude.,2
8965,The event was poorly organized.,2
8966,The customer support was unhelpful and unfriendly,2
8967,"This was the worst experience I've ever had. Everything about it was terrible, from start to finish.",2
8968,"The quality of the product was subpar, and it didn't meet my expectations.",2
8969,The movie was a waste of time. The plot was predictable and the acting lacked emotion.,2
8970,"I'm feeling really sad today, nothing seems to be going right.",2
8971,I was thoroughly disappointed with the service at the restaurant. The food was cold and the staff seemed uninterested.,2
8972,The service was terrible and the staff were very unfriendly.,2
